    0.0161762075 ! ef
    0.0000000000   0.00000  0.00000  0.00000 !x q
    0.0476190476   0.00000 -0.04762  0.00000 !x q
    0.0952380952   0.00000 -0.09524  0.00000 !x q
    0.1428571429   0.00000 -0.14286  0.00000 !x q
    0.1904761905   0.00000 -0.19048  0.00000 !x q
    0.2380952381   0.00000 -0.23810  0.00000 !x q
    0.2857142857   0.00000 -0.28571  0.00000 !x q
    0.3333333333   0.00000 -0.33333  0.00000 !x q
    0.3809523810   0.00000 -0.38095  0.00000 !x q
    0.4285714286   0.00000 -0.42857  0.00000 !x q
    0.4761904762   0.00000 -0.47619  0.00000 !x q
    0.5238095238   0.00000 -0.52381  0.00000 !x q
    0.5714285714   0.00000 -0.57143  0.00000 !x q
    0.6190476190   0.00000 -0.61905  0.00000 !x q
    0.6666666667   0.00000 -0.66667  0.00000 !x q
    0.7142857143   0.00000 -0.71429  0.00000 !x q
    0.7619047619   0.00000 -0.76190  0.00000 !x q
    0.8095238095   0.00000 -0.80952  0.00000 !x q
    0.8571428571   0.00000 -0.85714  0.00000 !x q
    0.9047619048   0.00000 -0.90476  0.00000 !x q
    0.9523809524   0.00000 -0.95238  0.00000 !x q
    1.0000000000   0.00000 -1.00000  0.00000 !x q
    1.0000000000   0.00000 -1.00000  0.00000 !x q
    1.0589255651   0.04167 -1.00000 -0.04167 !x q
    1.1178511302   0.08333 -1.00000 -0.08333 !x q
    1.1767766953   0.12500 -1.00000 -0.12500 !x q
    1.2357022604   0.16667 -1.00000 -0.16667 !x q
    1.2946278255   0.20833 -1.00000 -0.20833 !x q
    1.3535533906   0.25000 -1.00000 -0.25000 !x q
    1.3535533906   0.75000 -0.75000  0.00000 !x q
    1.4017652166   0.71591 -0.71591  0.00000 !x q
    1.4499770426   0.68182 -0.68182  0.00000 !x q
    1.4981888686   0.64773 -0.64773  0.00000 !x q
    1.5464006946   0.61364 -0.61364  0.00000 !x q
    1.5946125205   0.57955 -0.57955  0.00000 !x q
    1.6428243465   0.54545 -0.54545  0.00000 !x q
    1.6910361725   0.51136 -0.51136  0.00000 !x q
    1.7392479985   0.47727 -0.47727  0.00000 !x q
    1.7874598245   0.44318 -0.44318  0.00000 !x q
    1.8356716505   0.40909 -0.40909  0.00000 !x q
    1.8838834765   0.37500 -0.37500  0.00000 !x q
    1.9320953025   0.34091 -0.34091  0.00000 !x q
    1.9803071285   0.30682 -0.30682  0.00000 !x q
    2.0285189545   0.27273 -0.27273  0.00000 !x q
    2.0767307804   0.23864 -0.23864  0.00000 !x q
    2.1249426064   0.20455 -0.20455  0.00000 !x q
    2.1731544324   0.17045 -0.17045  0.00000 !x q
    2.2213662584   0.13636 -0.13636  0.00000 !x q
    2.2695780844   0.10227 -0.10227  0.00000 !x q
    2.3177899104   0.06818 -0.06818  0.00000 !x q
    2.3660017364   0.03409 -0.03409  0.00000 !x q
    2.4142135624   0.00000  0.00000  0.00000 !x q
    2.4142135624   0.00000  0.00000  0.00000 !x q
    2.4623260848   0.02778 -0.02778 -0.02778 !x q
    2.5104386072   0.05556 -0.05556 -0.05556 !x q
    2.5585511297   0.08333 -0.08333 -0.08333 !x q
    2.6066636521   0.11111 -0.11111 -0.11111 !x q
    2.6547761745   0.13889 -0.13889 -0.13889 !x q
    2.7028886970   0.16667 -0.16667 -0.16667 !x q
    2.7510012194   0.19444 -0.19444 -0.19444 !x q
    2.7991137418   0.22222 -0.22222 -0.22222 !x q
    2.8472262643   0.25000 -0.25000 -0.25000 !x q
    2.8953387867   0.27778 -0.27778 -0.27778 !x q
    2.9434513091   0.30556 -0.30556 -0.30556 !x q
    2.9915638316   0.33333 -0.33333 -0.33333 !x q
    3.0396763540   0.36111 -0.36111 -0.36111 !x q
    3.0877888764   0.38889 -0.38889 -0.38889 !x q
    3.1359013989   0.41667 -0.41667 -0.41667 !x q
    3.1840139213   0.44444 -0.44444 -0.44444 !x q
    3.2321264437   0.47222 -0.47222 -0.47222 !x q
    3.2802389662   0.50000 -0.50000 -0.50000 !x q
    3.2802389662   0.50000 -0.50000 -0.50000 !x q
    3.3307465934   0.50000 -0.53571 -0.46429 !x q
    3.3812542206   0.50000 -0.57143 -0.42857 !x q
    3.4317618478   0.50000 -0.60714 -0.39286 !x q
    3.4822694751   0.50000 -0.64286 -0.35714 !x q
    3.5327771023   0.50000 -0.67857 -0.32143 !x q
    3.5832847295   0.50000 -0.71429 -0.28571 !x q
    3.6337923568   0.50000 -0.75000 -0.25000 !x q
    3.6842999840   0.50000 -0.78571 -0.21429 !x q
    3.7348076112   0.50000 -0.82143 -0.17857 !x q
    3.7853152384   0.50000 -0.85714 -0.14286 !x q
    3.8358228657   0.50000 -0.89286 -0.10714 !x q
    3.8863304929   0.50000 -0.92857 -0.07143 !x q
    3.9368381201   0.50000 -0.96429 -0.03571 !x q
    3.9873457473   0.50000 -1.00000  0.00000 !x q
    3.9873457473   0.50000 -1.00000  0.00000 !x q
    4.0373457473   0.45000 -1.00000  0.00000 !x q
    4.0873457473   0.40000 -1.00000  0.00000 !x q
    4.1373457473   0.35000 -1.00000  0.00000 !x q
    4.1873457473   0.30000 -1.00000  0.00000 !x q
    4.2373457473   0.25000 -1.00000  0.00000 !x q
    4.2873457473   0.20000 -1.00000  0.00000 !x q
    4.3373457473   0.15000 -1.00000  0.00000 !x q
    4.3873457473   0.10000 -1.00000  0.00000 !x q
    4.4373457473   0.05000 -1.00000  0.00000 !x q
    4.4873457473   0.00000 -1.00000  0.00000 !x q
